Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
22,4294967295,6682,2,trans_TransData_25,TransData,dynamic,AI_VECTOR_CORE,1772175699925804.880	,42.7,0.02,32,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.78,2291329,4.602,0.116,6.55,0.165,28.33,0.712,11.171,0.281,0.009,0
22,4294967295,6683,2,Conv2DBackpropInput9,Conv2DBackpropInput,dynamic,AI_CORE,1772175699925847.600	,145.28,0.02,20,0,YES,"""4;96,12,16,8;128,24,17,17,8""",INT32;FLOAT;FLOAT,NCHW;FRACTAL_Z;NC1HWC0,"""128,96,17,17,8""",FLOAT,NC1HWC0,N/A,140.515,5058530,90.12,0.641,129.509,0.922,107.694,0.766,101.63,0.723,95.449,0.679,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72
22,4294967295,6684,2,trans_TransData_26,TransData,dynamic,AI_VECTOR_CORE,1772175699925992.900	,183.5,0.02,32,0,NO,"""128,96,17,17,8""",FLOAT,NC1HWC0,"""128,768,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.539,10053474,22.733,0.13,17.91,0.103,24.65,0.141,122.399,0.701,0.003,0
22,4294967295,6685,2,trans_TransData_27,TransData,dynamic,AI_VECTOR_CORE,1772175699926176.420	,315.82,0.02,32,0,NO,"""128,768,17,17""",FLOAT,NCHW,"""128,96,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.229,17926776,18.362,0.059,20.975,0.067,289.106,0.929,49.004,0.157,0.001,0
22,4294967295,6686,2,trans_TransData_28,TransData,dynamic,AI_VECTOR_CORE,1772175699926492.280	,65.78,0.04,32,0,NO,"""128,192,17,17""",FLOAT,NCHW,"""128,24,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.353,3649121,4.602,0.073,6.789,0.107,55.799,0.881,11.99,0.189,0.0,0
22,4294967295,6687,2,Conv2DBackpropFilter10_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699926558.080	,13.78,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.779,704115,0.06,0.006,0.235,0.024,0.496,0.051,1.329,0.136,0.426,0
22,4294967295,6688,2,Conv2DBackpropFilter10,Conv2DBackpropFilter,dynamic,AI_CORE,1772175699926571.880	,196.5,0.02,20,0,YES,"""128,96,17,17,8;4;128,24,17,17,8""",FLOAT;INT32;FLOAT,NC1HWC0;NCHW;NC1HWC0,"""96,12,16,8""",FLOAT,FRACTAL_Z,N/A,170.269,6129682,82.215,0.483,83.374,0.49,76.062,0.447,162.689,0.955,12.651,0.074,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.651
22,4294967295,6689,2,trans_TransData_29,TransData,dynamic,AI_VECTOR_CORE,1772175699926768.420	,6.6,0.04,24,0,NO,"""96,12,16,8""",FLOAT,FRACTAL_Z,"""192,768,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.454,192434,0.563,0.126,1.015,0.228,0.351,0.079,0.326,0.073,0.172,0
22,4294967295,6690,2,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1772175699926775.060	,8.34,0.04,40,0,NO,"""192,768,1,1""",FLOAT,NCHW,"""192,768,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087,438246,0.008,0.001,0.183,0.03,1.445,0.237,0.826,0.136,0.261,0
22,4294967295,6691,2,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1772175699926783.420	,287.54,0.02,40,0,NO,"""128,768,17,17;128,768,17,17""",FLOAT;FLOAT,NCHW;NCHW,"""128,768,17,17""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.56,20344335,10.741,0.038,3.686,0.013,278.66,0.986,43.746,0.155,0.006,0
22,4294967295,6692,2,aclnnMaxPool2dWithMaskBackward_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1772175699927070.980	,36.08,0.02,32,0,NO,"""128,768,17,17;4;4""",FLOAT;INT64;INT64,NCHW;FORMAT_ND;FORMAT_ND,"""128,288,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.708,1826383,0.008,0.0,0.754,0.024,25.853,0.815,22.64,0.714,0.035,0
22,4294967295,6693,2,aclnnMaxPool2dWithMaskBackward_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175699927107.100	,49.78,0.04,32,0,NO,"""128,288,17,17""",FLOAT,NCHW,"""128,18,17,17,16""",FLOAT,NC1HWC0:1,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.225,2720176,4.137,0.088,5.705,0.121,38.24,0.81,14.907,0.316,0.013,0
22,4294967295,6694,2,aclnnMaxPool2dWithMaskBackward_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175699927156.920	,341.96,0.04,32,0,NO,"""128,288,35,35""",FLOAT,NCHW,"""128,18,35,35,16""",FLOAT,NC1HWC0:1,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.039,19413439,19.656,0.058,10.214,0.03,314.178,0.932,58.658,0.174,0.002,0
22,4294967295,6695,2,aclnnMaxPool2dWithMaskBackward_MaxPoolGradWithArgmaxV1AiCore_MaxPoolGradWithArgmaxV1,MaxPoolGradWithArgmaxV1,dynamic,AI_VECTOR_CORE,1772175699927498.920	,979.92,0.04,32,0,NO,"""128,18,35,35,16;128,18,17,17,16;128,288,9,9,20,16""",FLOAT;FLOAT;UINT16,NC1HWC0:1;NC1HWC0:1;NC1HWC0,"""128,18,35,35,16""",FLOAT,NC1HWC0:1,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.534,56017955,312.184,0.321,906.18,0.932,521.033,0.536,57.933,0.06,0.0,0
22,4294967295,6696,2,aclnnMaxPool2dWithMaskBackward_TransDataSpecial_TransData,TransData,dynamic,AI_VECTOR_CORE,1772175699928478.860	,364.02,0.02,32,0,NO,"""128,18,35,35,16""",FLOAT,NC1HWC0:1,"""128,288,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.824,20668275,38.656,0.108,10.764,0.03,162.58,0.453,152.606,0.425,0.006,0
22,4294967295,6697,2,aclnnThresholdBackward_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1772175699928842.900	,26.82,0.02,32,0,NO,"""128,768,17,17;4;4""",FLOAT;INT64;INT64,NCHW;FORMAT_ND;FORMAT_ND,"""128,96,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.385,1346963,0.008,0.0,2.719,0.116,19.418,0.83,7.992,0.342,0.016,0
22,4294967295,6698,2,aclnnThresholdBackward_ReluGrad_ReluGrad,ReluGrad,dynamic,AI_VECTOR_CORE,1772175699928869.740	,33.36,0.02,40,0,NO,"""128,96,17,17;128,96,17,17""",FLOAT;FLOAT,NCHW;NCHW,"""128,96,17,17""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.249,2249948,2.81,0.09,2.956,0.095,22.806,0.73,5.505,0.176,0.031,0
22,4294967295,6699,2,aclnnBatchNormBackward_BNTrainingUpdateGrad_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699928903.120	,14.76,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.762,774895,0.014,0.001,0.567,0.053,0.662,0.062,0.021,0.002,0.448,0
22,4294967295,6700,2,aclnnBatchNormBackward_BNTrainingUpdateGrad_BNTrainingUpdateGrad,BNTrainingUpdateGrad,dynamic,AI_VECTOR_CORE,1772175699928917.900	,90.96,0.02,40,0,NO,"""128,96,17,17;128,96,17,17;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW,"""1,96,1,1;1,96,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.448,5936235,32.546,0.395,28.144,0.341,31.527,0.382,0.206,0.003,0.009,0
22,4294967295,6701,2,aclnnBatchNormBackward_BNTrainingReduceGrad_BNTrainingReduceGrad,BNTrainingReduceGrad,dynamic,AI_VECTOR_CORE,1772175699929008.880	,73.22,0.02,40,0,NO,"""128,96,17,17;128,96,17,17;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,96,17,17""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.88,4959356,45.781,0.665,26.996,0.392,8.947,0.13,7.743,0.112,0.01,0
22,4294967295,6702,2,trans_TransData_48,TransData,dynamic,AI_VECTOR_CORE,1772175699929082.120	,20.08,0.02,14,0,NO,"""96,96,3,3""",FLOAT,NCHW,"""108,6,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181,458150,2.88,0.158,9.809,0.54,0.432,0.024,1.526,0.084,0.052,0
22,4294967295,6703,2,trans_TransData_49,TransData,dynamic,AI_VECTOR_CORE,1772175699929102.240	,27.42,0.04,32,0,NO,"""128,96,17,17""",FLOAT,NCHW,"""128,12,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51,1469377,2.309,0.091,4.529,0.178,16.178,0.634,6.777,0.266,0.016,0
22,4294967295,6704,2,Conv2DBackpropInput17,Conv2DBackpropInput,dynamic,AI_CORE,1772175699929129.680	,302.9,0.02,20,0,YES,"""4;108,6,16,8;128,12,17,17,8""",INT32;FLOAT;FLOAT,NCHW;FRACTAL_Z;NC1HWC0,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,286.281,10306112,208.707,0.729,235.391,0.822,238.143,0.832,101.009,0.353,52.196,0.182,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.513
22,4294967295,6705,2,trans_TransData_50,TransData,dynamic,AI_VECTOR_CORE,1772175699929432.600	,55.8,0.02,32,0,NO,"""128,12,35,35,8""",FLOAT,NC1HWC0,"""128,96,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.928,2991035,9.176,0.177,4.483,0.086,12.374,0.238,26.064,0.502,0.014,0
22,4294967295,6706,2,trans_TransData_51,TransData,dynamic,AI_VECTOR_CORE,1772175699929488.440	,101.5,0.04,32,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.902,5639147,4.896,0.05,6.143,0.063,89.62,0.915,13.854,0.142,0.003,0
22,4294967295,6707,2,trans_TransData_52,TransData,dynamic,AI_VECTOR_CORE,1772175699929589.960	,34.02,0.02,32,0,NO,"""128,96,17,17""",FLOAT,NCHW,"""128,12,17,17,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.353,1575540,2.309,0.084,4.735,0.173,22.144,0.81,4.938,0.181,0.0,0
22,4294967295,6708,2,Conv2DBackpropFilter18_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699929624.020	,13.78,0.04,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.829,707696,0.046,0.005,0.374,0.038,0.818,0.083,0.986,0.1,0.401,0
22,4294967295,6709,2,Conv2DBackpropFilter18,Conv2DBackpropFilter,dynamic,AI_CORE,1772175699929637.820	,86.32,0.02,20,0,YES,"""128,12,35,35,8;4;128,12,17,17,8""",FLOAT;INT32;FLOAT,NC1HWC0;NCHW;NC1HWC0,"""108,6,16,8""",FLOAT,FRACTAL_Z,N/A,81.712,2941641,51.784,0.634,57.168,0.7,69.893,0.855,38.625,0.473,7.37,0.09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.662
22,4294967295,6710,2,trans_TransData_53,TransData,dynamic,AI_VECTOR_CORE,1772175699929724.160	,17.52,0.02,14,0,NO,"""108,6,16,8""",FLOAT,FRACTAL_Z,"""96,96,3,3""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.431,388866,2.713,0.176,8.914,0.578,0.633,0.041,0.238,0.015,0.061,0
22,4294967295,6712,2,aclnnThresholdBackward_ReluGrad_ReluGrad,ReluGrad,dynamic,AI_VECTOR_CORE,1772175699929742.800	,113.64,1.12,40,0,NO,"""128,96,35,35;128,96,35,35""",FLOAT;FLOAT,NCHW;NCHW,"""128,96,35,35""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.796,7545311,11.851,0.113,4.285,0.041,88.54,0.845,28.135,0.268,0.009,0
22,4294967295,6713,2,aclnnBatchNormBackward_BNTrainingUpdateGrad_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699929856.460	,15.06,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.963,789304,0.014,0.001,0.549,0.05,0.615,0.056,0.014,0.001,0.456,0
22,4294967295,6714,2,aclnnBatchNormBackward_BNTrainingUpdateGrad_BNTrainingUpdateGrad,BNTrainingUpdateGrad,dynamic,AI_VECTOR_CORE,1772175699929871.560	,205.74,0.04,40,0,NO,"""128,96,35,35;128,96,35,35;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW,"""1,96,1,1;1,96,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,14255999,82.943,0.419,55.431,0.28,96.567,0.488,0.603,0.003,0.004,0
22,4294967295,6715,2,aclnnBatchNormBackward_BNTrainingReduceGrad_BNTrainingReduceGrad,BNTrainingReduceGrad,dynamic,AI_VECTOR_CORE,1772175699930077.320	,308.18,0.02,40,0,NO,"""128,96,35,35;128,96,35,35;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1;1,96,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,96,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.542,21350997,115.017,0.388,47.599,0.161,109.986,0.371,77.185,0.26,0.002,0
22,4294967295,6716,2,trans_TransData_42,TransData,dynamic,AI_VECTOR_CORE,1772175699930385.520	,15.74,0.02,12,0,NO,"""96,64,3,3""",FLOAT,NCHW,"""72,6,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.271,308258,2.199,0.154,8.75,0.613,0.387,0.027,0.267,0.019,0.055,0
22,4294967295,6717,2,trans_TransData_43,TransData,dynamic,AI_VECTOR_CORE,1772175699930401.280	,45.52,0.02,32,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.312,2494753,4.896,0.113,5.635,0.13,31.589,0.729,21.315,0.492,0.014,0
22,4294967295,6718,2,Conv2DBackpropInput15,Conv2DBackpropInput,dynamic,AI_CORE,1772175699930446.820	,232.32,0.02,20,0,YES,"""4;72,6,16,8;128,12,35,35,8""",INT32;FLOAT;FLOAT,NCHW;FRACTAL_Z;NC1HWC0,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,222.041,7993474,151.312,0.681,169.054,0.761,192.427,0.867,60.439,0.272,43.581,0.196,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.575
22,4294967295,6719,2,trans_TransData_44,TransData,dynamic,AI_VECTOR_CORE,1772175699930679.160	,36.58,0.02,32,0,NO,"""128,8,35,35,8""",FLOAT,NC1HWC0,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.414,1982221,6.122,0.178,3.409,0.099,8.429,0.245,15.867,0.461,0.019,0
22,4294967295,6720,2,trans_TransData_45,TransData,dynamic,AI_VECTOR_CORE,1772175699930715.760	,82.28,0.02,32,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28,4566544,3.269,0.041,5.046,0.064,72.656,0.916,9.289,0.117,0.005,0
22,4294967295,6721,2,trans_TransData_46,TransData,dynamic,AI_VECTOR_CORE,1772175699930798.060	,122.08,0.02,32,0,NO,"""128,96,35,35""",FLOAT,NCHW,"""128,12,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.965,6737185,4.896,0.042,5.977,0.051,108.648,0.929,21.506,0.184,0.0,0
22,4294967295,6722,2,Conv2DBackpropFilter16_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699930920.160	,13.66,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.649,694749,0.039,0.004,0.323,0.033,0.643,0.067,0.691,0.072,0.399,0
22,4294967295,6723,2,Conv2DBackpropFilter16,Conv2DBackpropFilter,dynamic,AI_CORE,1772175699930933.840	,179.36,0.02,20,0,YES,"""128,8,35,35,8;4;128,12,35,35,8""",FLOAT;INT32;FLOAT,NC1HWC0;NCHW;NC1HWC0,"""72,6,16,8""",FLOAT,FRACTAL_Z,N/A,164.806,5933005,133.761,0.812,115.755,0.702,132.754,0.806,56.607,0.343,2.099,0.013,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.885
22,4294967295,6724,2,trans_TransData_47,TransData,dynamic,AI_VECTOR_CORE,1772175699931113.220	,15.2,0.02,12,0,NO,"""72,6,16,8""",FLOAT,FRACTAL_Z,"""96,64,3,3""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.845,299046,2.079,0.15,7.751,0.56,0.232,0.017,0.362,0.026,0.067,0
22,4294967295,6726,2,aclnnThresholdBackward_ReluGrad_ReluGrad,ReluGrad,dynamic,AI_VECTOR_CORE,1772175699931129.380	,106.1,0.96,40,0,NO,"""128,64,35,35;128,64,35,35""",FLOAT;FLOAT,NCHW;NCHW,"""128,64,35,35""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.692,7033815,7.906,0.081,2.993,0.031,85.214,0.872,15.679,0.16,0.015,0
22,4294967295,6727,2,aclnnBatchNormBackward_BNTrainingUpdateGrad_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699931235.500	,15.06,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,794907,0.014,0.001,0.609,0.055,0.613,0.056,0.007,0.001,0.472,0
22,4294967295,6728,2,aclnnBatchNormBackward_BNTrainingUpdateGrad_BNTrainingUpdateGrad,BNTrainingUpdateGrad,dynamic,AI_VECTOR_CORE,1772175699931250.580	,144.22,0.02,40,0,NO,"""128,64,35,35;128,64,35,35;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW,"""1,64,1,1;1,64,1,1""",FLOAT;FLOAT,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.491,9971320,55.31,0.399,38.345,0.277,67.054,0.484,0.39,0.003,0.006,0
22,4294967295,6729,2,aclnnBatchNormBackward_BNTrainingReduceGrad_BNTrainingReduceGrad,BNTrainingReduceGrad,dynamic,AI_VECTOR_CORE,1772175699931394.820	,200.12,0.02,40,0,NO,"""128,64,35,35;128,64,35,35;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1;1,64,1,1""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""128,64,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.434,13927280,76.728,0.397,32.445,0.168,72.006,0.372,46.745,0.242,0.002,0
22,4294967295,6730,2,trans_TransData_24,TransData,dynamic,AI_VECTOR_CORE,1772175699931594.960	,3.98,0.02,8,0,NO,"""64,288,1,1""",FLOAT,NCHW,"""36,4,16,8""",FLOAT,FRACTAL_Z,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.919,42030,0.183,0.063,1.407,0.482,0.327,0.112,0.173,0.059,0.196,0
22,4294967295,6731,2,trans_TransData_25,TransData,dynamic,AI_VECTOR_CORE,1772175699931598.960	,33.98,0.02,32,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.121,1850183,3.269,0.102,4.21,0.131,22.214,0.692,13.285,0.414,0.019,0
22,4294967295,6732,2,Conv2DBackpropInput9,Conv2DBackpropInput,dynamic,AI_CORE,1772175699931632.960	,129.2,0.02,20,0,YES,"""4;36,4,16,8;128,8,35,35,8""",INT32;FLOAT;FLOAT,NCHW;FRACTAL_Z;NC1HWC0,"""128,36,35,35,8""",FLOAT,NC1HWC0,N/A,124.043,4465545,45.595,0.368,73.116,0.589,50.412,0.406,83.323,0.672,115.339,0.93,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.008
22,4294967295,6733,2,trans_TransData_26,TransData,dynamic,AI_VECTOR_CORE,1772175699931762.180	,299.24,0.02,32,0,NO,"""128,36,35,35,8""",FLOAT,NC1HWC0,"""128,288,35,35""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.199,16024288,27.496,0.099,11.644,0.042,101.373,0.364,143.796,0.517,0.005,0
22,4294967295,6734,2,trans_TransData_27,TransData,dynamic,AI_VECTOR_CORE,1772175699932061.440	,342.6,0.02,32,0,NO,"""128,288,35,35""",FLOAT,NCHW,"""128,36,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.09,19416356,14.656,0.043,13.1,0.039,318.417,0.945,68.727,0.204,0.001,0
22,4294967295,6735,2,trans_TransData_28,TransData,dynamic,AI_VECTOR_CORE,1772175699932404.080	,75.34,0.04,32,0,NO,"""128,64,35,35""",FLOAT,NCHW,"""128,8,35,35,8""",FLOAT,NC1HWC0,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.493,4117983,3.269,0.046,4.651,0.065,65.193,0.912,14.926,0.209,0.0,0
22,4294967295,6736,2,Conv2DBackpropFilter10_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1772175699932479.440	,13.76,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.762,702888,0.032,0.003,0.336,0.034,0.713,0.073,0.556,0.057,0.408,0
22,4294967295,6737,2,Conv2DBackpropFilter10,Conv2DBackpropFilter,dynamic,AI_CORE,1772175699932493.220	,240.12,0.02,20,0,YES,"""128,36,35,35,8;4;128,8,35,35,8""",FLOAT;INT32;FLOAT,NC1HWC0;NCHW;NC1HWC0,"""36,4,16,8""",FLOAT,FRACTAL_Z,N/A,223.897,8060299,48.673,0.217,61.198,0.273,56.152,0.251,216.229,0.966,3.508,0.016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.244
22,4294967295,6738,2,trans_TransData_29,TransData,dynamic,AI_VECTOR_CORE,1772175699932733.360	,3.44,0.02,8,0,NO,"""36,4,16,8""",FLOAT,FRACTAL_Z,"""64,288,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,33983,0.232,0.098,1.02,0.432,0.151,0.064,0.163,0.069,0.173,0
